X--Trace 1::[Channel A],Y--Trace 1::[Channel A],Y--Trace 2::[Channel B]
0.376669,-9.9872,3.40939
0.376679,-10.0389,3.41098
0.376689,-10.0904,3.41256
0.376699,-10.1417,3.41413
0.376709,-10.193,3.4157
0.376719,-10.244,3.41726
0.376729,-10.295,3.41881
0.376739,-10.3458,3.42035
0.376749,-10.3964,3.42188
0.376759,-10.4469,3.42341
0.376769,-10.4972,3.42493
0.376779,-10.5474,3.42644
0.376789,-10.5975,3.42794
0.376799,-10.6474,3.42944
0.376809,-10.6971,3.43092
0.376819,-10.7467,3.4324
0.376829,-10.7961,3.43386
0.376839,-10.8454,3.43532
0.376849,-10.8946,3.43677
0.376859,-10.9435,3.43821
0.376869,-10.9924,3.43964
0.376879,-11.041,3.44107
0.376889,-11.0895,3.44248
0.376899,-11.1379,3.44388
0.376909,-11.1861,3.44528
0.376919,-11.2341,3.44666
0.376929,-11.282,3.44804
0.376939,-11.3297,3.44941
0.376949,-11.3772,3.45077
0.376959,-11.4246,3.45212
0.376969,-11.4719,3.45346
0.376979,-11.5189,3.45479
0.376989,-11.5658,3.45611
0.376999,-11.6126,3.45742
0.377009,-11.6591,3.45873
0.377019,-11.7055,3.46002
0.377029,-11.7518,3.46131
0.377039,-11.7978,3.46258
0.377049,-11.8437,3.46385
0.377059,-11.8895,3.46511
0.377069,-11.9351,3.46636
0.377079,-11.9804,3.46761
0.377089,-12.0257,3.46884
0.377099,-12.0707,3.47006
0.377109,-12.1156,3.47128
0.377119,-12.1603,3.47249
0.377129,-12.2049,3.47369
0.377139,-12.2492,3.47488
0.377149,-12.2934,3.47606
0.377159,-12.3374,3.47724
0.377169,-12.3813,3.47841
0.377179,-12.425,3.47957
0.377189,-12.4684,3.48072
0.377199,-12.5118,3.48186
0.377209,-12.5549,3.483
0.377219,-12.5978,3.48412
0.377229,-12.6406,3.48524
0.377239,-12.6832,3.48636
0.377249,-12.7256,3.48746
0.377259,-12.7679,3.48856
0.377269,-12.8099,3.48965
0.377279,-12.8518,3.49073
0.377289,-12.8935,3.4918
0.377299,-12.935,3.49287
0.377309,-12.9763,3.49393
0.377319,-13.0175,3.49499
0.377329,-13.0584,3.49603
0.377339,-13.0992,3.49707
0.377349,-13.1398,3.4981
0.377359,-13.1802,3.49913
0.377369,-13.2204,3.50015
0.377379,-13.2604,3.50116
0.377389,-13.3002,3.50216
0.377399,-13.3399,3.50316
0.377409,-13.3793,3.50415
0.377419,-13.4186,3.50514
0.377429,-13.4576,3.50611
0.377439,-13.4965,3.50709
0.377449,-13.5352,3.50805
0.377459,-13.5737,3.50901
0.377469,-13.612,3.50996
0.377479,-13.6501,3.51091
0.377489,-13.688,3.51185
0.377499,-13.7258,3.51278
0.377509,-13.7633,3.51371
0.377519,-13.8006,3.51463
0.377529,-13.8378,3.51555
0.377539,-13.8747,3.51646
0.377549,-13.9114,3.51736
0.377559,-13.948,3.51826
0.377569,-13.9843,3.51915
0.377579,-14.0205,3.52003
0.377589,-14.0564,3.52091
0.377599,-14.0922,3.52179
0.377609,-14.1277,3.52266
0.377619,-14.1631,3.52352
0.377629,-14.1982,3.52437
0.377639,-14.2332,3.52523
0.377649,-14.2679,3.52607
0.377659,-14.3024,3.52691
0.377669,-14.3368,3.52774
0.377679,-14.3709,3.52857
0.377689,-14.4048,3.5294
0.377699,-14.4385,3.53021
0.377709,-14.4721,3.53103
0.377719,-14.5054,3.53183
0.377729,-14.5385,3.53263
0.377739,-14.5714,3.53343
0.377749,-14.6041,3.53422
0.377759,-14.6366,3.53501
0.377769,-14.6688,3.53579
0.377779,-14.7009,3.53656
0.377789,-14.7328,3.53733
0.377799,-14.7644,3.53809
0.377809,-14.7958,3.53885
0.377819,-14.8271,3.53961
0.377829,-14.8581,3.54036
0.377839,-14.8889,3.5411
0.377849,-14.9195,3.54184
0.377859,-14.9499,3.54257
0.377869,-14.98,3.5433
0.377879,-15.01,3.54402
0.377889,-15.0397,3.54474
0.377899,-15.0693,3.54545
0.377909,-15.0986,3.54616
0.377919,-15.1277,3.54687
0.377929,-15.1566,3.54756
0.377939,-15.1853,3.54826
0.377949,-15.2137,3.54895
0.377959,-15.242,3.54963
0.377969,-15.27,3.55031
0.377979,-15.2978,3.55098
0.377989,-15.3254,3.55165
0.377999,-15.3527,3.55231
0.378009,-15.3799,3.55297
0.378019,-15.4068,3.55363
0.378029,-15.4335,3.55427
0.378039,-15.46,3.55492
0.378049,-15.4863,3.55556
0.378059,-15.5124,3.55619
0.378069,-15.5382,3.55682
0.378079,-15.5638,3.55745
0.378089,-15.5892,3.55807
0.378099,-15.6144,3.55868
0.378109,-15.6393,3.55929
0.378119,-15.6641,3.5599
0.378129,-15.6886,3.5605
0.378139,-15.7128,3.5611
0.378149,-15.7369,3.56169
0.378159,-15.7607,3.56228
0.378169,-15.7844,3.56286
0.378179,-15.8077,3.56344
0.378189,-15.8309,3.56401
0.378199,-15.8538,3.56458
0.378209,-15.8766,3.56514
0.378219,-15.899,3.5657
0.378229,-15.9213,3.56625
0.378239,-15.9433,3.5668
0.378249,-15.9651,3.56735
0.378259,-15.9867,3.56789
0.378269,-16.0081,3.56842
0.378279,-16.0292,3.56895
0.378289,-16.0501,3.56948
0.378299,-16.0708,3.57
0.378309,-16.0912,3.57052
0.378319,-16.1114,3.57103
0.378329,-16.1314,3.57154
0.378339,-16.1512,3.57204
0.378349,-16.1707,3.57254
0.378359,-16.19,3.57303
0.378369,-16.209,3.57352
0.378379,-16.2279,3.57401
0.378389,-16.2465,3.57449
0.378399,-16.2649,3.57496
0.378409,-16.283,3.57543
0.378419,-16.3009,3.5759
0.378429,-16.3186,3.57636
0.378439,-16.336,3.57682
0.378449,-16.3532,3.57727
0.378459,-16.3702,3.57772
0.378469,-16.387,3.57816
0.378479,-16.4035,3.5786
0.378489,-16.4198,3.57903
0.378499,-16.4358,3.57946
0.378509,-16.4516,3.57988
0.378519,-16.4672,3.5803
0.378529,-16.4826,3.58072
0.378539,-16.4977,3.58113
0.378549,-16.5126,3.58154
0.378559,-16.5272,3.58194
0.378569,-16.5416,3.58234
0.378579,-16.5558,3.58273
0.378589,-16.5697,3.58312
0.378599,-16.5835,3.5835
0.378609,-16.5969,3.58388
0.378619,-16.6102,3.58425
0.378629,-16.6232,3.58462
0.378639,-16.6359,3.58499
0.378649,-16.6484,3.58535
0.378659,-16.6607,3.58571
0.378669,-16.6728,3.58606
0.378679,-16.6846,3.5864
0.378689,-16.6962,3.58675
0.378699,-16.7075,3.58708
0.378709,-16.7186,3.58742
0.378719,-16.7295,3.58775
0.378729,-16.7401,3.58807
0.378739,-16.7505,3.58839
0.378749,-16.7606,3.58871
0.378759,-16.7706,3.58902
0.378769,-16.7802,3.58932
0.378779,-16.7897,3.58962
0.378789,-16.7989,3.58992
0.378799,-16.8078,3.59021
0.378809,-16.8165,3.5905
0.378819,-16.825,3.59078
0.378829,-16.8333,3.59106
0.378839,-16.8413,3.59134
0.378849,-16.849,3.59161
0.378859,-16.8565,3.59187
0.378869,-16.8638,3.59213
0.378879,-16.8709,3.59239
0.378889,-16.8777,3.59264
0.378899,-16.8842,3.59289
0.378909,-16.8906,3.59313
0.378919,-16.8967,3.59337
0.378929,-16.9025,3.5936
0.378939,-16.9081,3.59383
0.378949,-16.9135,3.59405
0.378959,-16.9186,3.59427
0.378969,-16.9235,3.59449
0.378979,-16.9281,3.5947
0.378989,-16.9325,3.5949
0.378999,-16.9367,3.5951
0.379009,-16.9406,3.5953
0.379019,-16.9443,3.59549
0.379029,-16.9477,3.59568
0.379039,-16.9509,3.59586
0.379049,-16.9539,3.59604
0.379059,-16.9566,3.59622
0.379069,-16.9591,3.59639
0.379079,-16.9613,3.59655
0.379089,-16.9633,3.59671
0.379099,-16.965,3.59687
0.379109,-16.9666,3.59702
0.379119,-16.9678,3.59716
0.379129,-16.9689,3.59731
0.379139,-16.9696,3.59744
0.379149,-16.9702,3.59758
0.379159,-16.9705,3.59771
0.379169,-16.9706,3.59783
0.379179,-16.9704,3.59795
0.379189,-16.97,3.59806
0.379199,-16.9693,3.59818
0.379209,-16.9684,3.59828
0.379219,-16.9673,3.59838
0.379229,-16.9659,3.59848
0.379239,-16.9643,3.59857
0.379249,-16.9624,3.59866
0.379259,-16.9603,3.59874
0.379269,-16.9579,3.59882
0.379279,-16.9553,3.5989
0.379289,-16.9525,3.59896
0.379299,-16.9494,3.59903
0.379309,-16.9461,3.59909
0.379319,-16.9426,3.59915
0.379329,-16.9388,3.5992
0.379339,-16.9348,3.59924
0.379349,-16.9305,3.59929
0.379359,-16.926,3.59932
0.379369,-16.9212,3.59936
0.379379,-16.9162,3.59939
0.379389,-16.911,3.59941
0.379399,-16.9055,3.59943
0.379409,-16.8998,3.59945
0.379419,-16.8938,3.59946
0.379429,-16.8876,3.59946
0.379439,-16.8812,3.59946
0.379449,-16.8745,3.59946
0.379459,-16.8676,3.59945
0.379469,-16.8604,3.59944
0.379479,-16.853,3.59943
0.379489,-16.8454,3.5994
0.379499,-16.8375,3.59938
0.379509,-16.8294,3.59935
0.379519,-16.8211,3.59931
0.379529,-16.8125,3.59928
0.379539,-16.8036,3.59923
0.379549,-16.7946,3.59918
0.379559,-16.7853,3.59913
0.379569,-16.7757,3.59907
0.379579,-16.7659,3.59901
0.379589,-16.7559,3.59895
0.379599,-16.7456,3.59888
0.379609,-16.7351,3.5988
0.379619,-16.7244,3.59872
0.379629,-16.7134,3.59864
0.379639,-16.7022,3.59855
0.379649,-16.6908,3.59846
0.379659,-16.6791,3.59836
0.379669,-16.6671,3.59826
0.379679,-16.655,3.59815
0.379689,-16.6426,3.59804
0.379699,-16.6299,3.59792
0.379709,-16.6171,3.5978
0.379719,-16.604,3.59768
0.379729,-16.5906,3.59755
0.379739,-16.577,3.59742
0.379749,-16.5632,3.59728
0.379759,-16.5492,3.59714
0.379769,-16.5349,3.59699
0.379779,-16.5204,3.59684
0.379789,-16.5056,3.59668
0.379799,-16.4906,3.59652
0.379809,-16.4754,3.59636
0.379819,-16.4599,3.59619
0.379829,-16.4443,3.59601
0.379839,-16.4283,3.59584
0.379849,-16.4122,3.59565
0.379859,-16.3958,3.59547
0.379869,-16.3791,3.59527
0.379879,-16.3623,3.59508
0.379889,-16.3452,3.59488
0.379899,-16.3279,3.59467
0.379909,-16.3103,3.59446
0.379919,-16.2925,3.59425
0.379929,-16.2745,3.59403
0.379939,-16.2563,3.59381
0.379949,-16.2378,3.59358
0.379959,-16.2191,3.59335
0.379969,-16.2001,3.59312
0.379979,-16.1809,3.59288
0.379989,-16.1615,3.59263
0.379999,-16.1419,3.59238
0.380009,-16.122,3.59213
0.380019,-16.102,3.59187
0.380029,-16.0816,3.59161
0.380039,-16.0611,3.59134
0.380049,-16.0403,3.59107
0.380059,-16.0193,3.59079
0.380069,-15.9981,3.59052
0.380079,-15.9766,3.59023
0.380089,-15.9549,3.58994
0.380099,-15.933,3.58965
0.380109,-15.9109,3.58935
0.380119,-15.8885,3.58905
0.380129,-15.8659,3.58874
0.380139,-15.8431,3.58843
0.380149,-15.8201,3.58812
0.380159,-15.7968,3.5878
0.380169,-15.7733,3.58748
0.380179,-15.7496,3.58715
0.380189,-15.7256,3.58682
0.380199,-15.7015,3.58648
0.380209,-15.6771,3.58614
0.380219,-15.6525,3.58579
0.380229,-15.6276,3.58544
0.380239,-15.6026,3.58509
0.380249,-15.5773,3.58473
0.380259,-15.5518,3.58437
0.380269,-15.5261,3.584
0.380279,-15.5002,3.58363
0.380289,-15.474,3.58325
0.380299,-15.4476,3.58287
0.380309,-15.421,3.58249
0.380319,-15.3942,3.5821
0.380329,-15.3672,3.58171
0.380339,-15.3399,3.58131
0.380349,-15.3124,3.58091
0.380359,-15.2847,3.5805
0.380369,-15.2568,3.58009
0.380379,-15.2287,3.57968
0.380389,-15.2004,3.57926
0.380399,-15.1718,3.57884
0.380409,-15.143,3.57841
0.380419,-15.1141,3.57798
0.380429,-15.0849,3.57754
0.380439,-15.0554,3.5771
0.380449,-15.0258,3.57666
0.380459,-14.996,3.57621
0.380469,-14.9659,3.57576
0.380479,-14.9356,3.5753
0.380489,-14.9051,3.57484
0.380499,-14.8745,3.57438
0.380509,-14.8435,3.57391
0.380519,-14.8124,3.57343
0.380529,-14.7811,3.57295
0.380539,-14.7496,3.57247
0.380549,-14.7178,3.57199
0.380559,-14.6859,3.5715
0.380569,-14.6537,3.571
0.380579,-14.6213,3.5705
0.380589,-14.5887,3.57
0.380599,-14.556,3.56949
0.380609,-14.523,3.56898
0.380619,-14.4898,3.56846
0.380629,-14.4563,3.56794
0.380639,-14.4227,3.56742
0.380649,-14.3889,3.56689
0.380659,-14.3549,3.56636
0.380669,-14.3207,3.56582
0.380679,-14.2862,3.56528
0.380689,-14.2516,3.56474
0.380699,-14.2168,3.56419
0.380709,-14.1817,3.56363
0.380719,-14.1465,3.56308
0.380729,-14.111,3.56252
0.380739,-14.0754,3.56195
0.380749,-14.0396,3.56138
0.380759,-14.0035,3.56081
0.380769,-13.9673,3.56023
0.380779,-13.9308,3.55965
0.380789,-13.8942,3.55906
0.380799,-13.8574,3.55847
0.380809,-13.8203,3.55788
0.380819,-13.7831,3.55728
0.380829,-13.7457,3.55668
0.380839,-13.7081,3.55607
0.380849,-13.6703,3.55546
0.380859,-13.6323,3.55484
0.380869,-13.5941,3.55423
0.380879,-13.5557,3.5536
0.380889,-13.5171,3.55298
0.380899,-13.4783,3.55235
0.380909,-13.4393,3.55171
0.380919,-13.4002,3.55107
0.380929,-13.3608,3.55043
0.380939,-13.3213,3.54978
0.380949,-13.2815,3.54913
0.380959,-13.2416,3.54848
0.380969,-13.2015,3.54782
0.380979,-13.1612,3.54715
0.380989,-13.1207,3.54649
0.380999,-13.0801,3.54582
0.381009,-13.0392,3.54514
0.381019,-12.9982,3.54446
0.381029,-12.9569,3.54378
0.381039,-12.9155,3.54309
0.381049,-12.8739,3.5424
0.381059,-12.8322,3.54171
0.381069,-12.7902,3.54101
0.381079,-12.7481,3.54031
0.381089,-12.7057,3.5396
0.381099,-12.6632,3.53889
0.381109,-12.6206,3.53817
0.381119,-12.5777,3.53745
0.381129,-12.5347,3.53673
0.381139,-12.4914,3.53601
0.381149,-12.448,3.53527
0.381159,-12.4045,3.53454
0.381169,-12.3607,3.5338
0.381179,-12.3168,3.53306
0.381189,-12.2727,3.53231
0.381199,-12.2284,3.53156
0.381209,-12.184,3.53081
0.381219,-12.1394,3.53005
0.381229,-12.0946,3.52929
0.381239,-12.0496,3.52852
0.381249,-12.0045,3.52776
0.381259,-11.9591,3.52698
0.381269,-11.9137,3.5262
0.381279,-11.868,3.52542
0.381289,-11.8222,3.52464
0.381299,-11.7762,3.52385
0.381309,-11.7301,3.52306
0.381319,-11.6838,3.52226
0.381329,-11.6373,3.52146
0.381339,-11.5906,3.52066
0.381349,-11.5438,3.51985
0.381359,-11.4968,3.51904
0.381369,-11.4497,3.51822
0.381379,-11.4024,3.5174
0.381389,-11.3549,3.51658
0.381399,-11.3073,3.51575
0.381409,-11.2595,3.51492
0.381419,-11.2116,3.51408
0.381429,-11.1635,3.51324
0.381439,-11.1152,3.5124
0.381449,-11.0668,3.51156
0.381459,-11.0182,3.51071
0.381469,-10.9694,3.50985
0.381479,-10.9206,3.50899
0.381489,-10.8715,3.50813
0.381499,-10.8223,3.50727
0.381509,-10.7729,3.5064
0.381519,-10.7234,3.50552
0.381529,-10.6738,3.50465
0.381539,-10.624,3.50377
0.381549,-10.574,3.50288
0.381559,-10.5239,3.50199
0.381569,-10.4736,3.5011
0.381579,-10.4232,3.50021
0.381589,-10.3726,3.49931
0.381599,-10.3219,3.4984
0.381609,-10.2711,3.4975
0.381619,-10.2201,3.49658
0.381629,-10.1689,3.49567
0.381639,-10.1176,3.49475
0.381649,-10.0662,3.49383
0.381659,-10.0146,3.4929
0.381669,-9.96289,3.49197
0.381679,-9.91103,3.49104
0.381689,-9.85902,3.4901
0.381699,-9.80688,3.48916
0.381709,-9.7546,3.48822
0.381719,-9.70217,3.48727
0.381729,-9.64961,3.48631
0.381739,-9.59692,3.48536
0.381749,-9.54408,3.4844
0.381759,-9.49111,3.48343
0.381769,-9.43801,3.48247
0.381779,-9.38477,3.4815
0.381789,-9.3314,3.48052
0.381799,-9.2779,3.47954
0.381809,-9.22426,3.47856
0.381819,-9.17049,3.47757
0.381829,-9.1166,3.47658
0.381839,-9.06257,3.47559
0.381849,-9.00842,3.47459
0.381859,-8.95413,3.47359
0.381869,-8.89972,3.47258
0.381879,-8.84518,3.47158
0.381889,-8.79052,3.47056
0.381899,-8.73573,3.46955
0.381909,-8.68082,3.46852
0.381919,-8.62578,3.4675
0.381929,-8.57063,3.46647
0.381939,-8.51535,3.46544
0.381949,-8.45995,3.46441
0.381959,-8.40442,3.46337
0.381969,-8.34878,3.46232
0.381979,-8.29302,3.46128
0.381989,-8.23715,3.46022
0.381999,-8.18115,3.45917
0.382009,-8.12504,3.45811
0.382019,-8.06882,3.45705
0.382029,-8.01248,3.45598
0.382039,-7.95602,3.45491
0.382049,-7.89945,3.45384
0.382059,-7.84277,3.45276
0.382069,-7.78598,3.45168
0.382079,-7.72908,3.45059
0.382089,-7.67207,3.44951
0.382099,-7.61495,3.44841
0.382109,-7.55772,3.44732
0.382119,-7.50038,3.44622
0.382129,-7.44294,3.44511
0.382139,-7.38539,3.444
0.382149,-7.32774,3.44289
0.382159,-7.26998,3.44177
0.382169,-7.21212,3.44066
0.382179,-7.15415,3.43953
0.382189,-7.09609,3.4384
0.382199,-7.03792,3.43727
0.382209,-6.97966,3.43614
0.382219,-6.92129,3.435
0.382229,-6.86283,3.43386
0.382239,-6.80427,3.43271
0.382249,-6.74561,3.43156
0.382259,-6.68685,3.43041
0.382269,-6.628,3.42925
0.382279,-6.56906,3.42809
0.382289,-6.51002,3.42692
0.382299,-6.4509,3.42575
0.382309,-6.39167,3.42458
0.382319,-6.33236,3.42341
0.382329,-6.27296,3.42223
0.382339,-6.21347,3.42105
0.382349,-6.15389,3.41986
0.382359,-6.09422,3.41867
0.382369,-6.03447,3.41748
0.382379,-5.97463,3.41628
0.382389,-5.91471,3.41508
0.382399,-5.8547,3.41388
0.382409,-5.79461,3.41267
0.382419,-5.73444,3.41147
0.382429,-5.67418,3.41026
0.382439,-5.61385,3.40904
0.382449,-5.55343,3.40783
0.382459,-5.49294,3.40661
0.382469,-5.43236,3.40539
0.382479,-5.37171,3.40417
0.382489,-5.31099,3.40295
0.382499,-5.25019,3.40173
0.382509,-5.18931,3.4005
0.382519,-5.12836,3.39928
0.382529,-5.06734,3.39805
0.382539,-5.00624,3.39683
0.382549,-4.94508,3.39561
0.382559,-4.88384,3.39439
0.382569,-4.82254,3.39317
0.382579,-4.76116,3.39196
0.382589,-4.69972,3.39075
0.382599,-4.63821,3.38954
0.382609,-4.57664,3.38835
0.382619,-4.515,3.38716
0.382629,-4.45329,3.38597
0.382639,-4.39153,3.3848
0.382649,-4.3297,3.38364
0.382659,-4.26781,3.38249
0.382669,-4.20585,3.38135
0.382679,-4.14384,3.38023
0.382689,-4.08177,3.37913
0.382699,-4.01964,3.37803
0.382709,-3.95746,3.37696
0.382719,-3.89522,3.3759
0.382729,-3.83292,3.37486
0.382739,-3.77057,3.37384
0.382749,-3.70816,3.37283
0.382759,-3.64571,3.37184
0.382769,-3.5832,3.37087
0.382779,-3.52064,3.36991
0.382789,-3.45803,3.36897
0.382799,-3.39537,3.36804
0.382809,-3.33266,3.36713
0.382819,-3.2699,3.36624
0.382829,-3.2071,3.36536
0.382839,-3.14425,3.3645
0.382849,-3.08136,3.36365
0.382859,-3.01843,3.36281
0.382869,-2.95545,3.36199
0.382879,-2.89243,3.36118
0.382889,-2.82936,3.36038
0.382899,-2.76626,3.3596
0.382909,-2.70312,3.35883
0.382919,-2.63994,3.35807
0.382929,-2.57672,3.35732
0.382939,-2.51347,3.35658
0.382949,-2.45018,3.35586
0.382959,-2.38686,3.35514
0.382969,-2.3235,3.35443
0.382979,-2.26011,3.35374
0.382989,-2.19668,3.35305
0.382999,-2.13323,3.35238
0.383009,-2.06974,3.35171
0.383019,-2.00623,3.35105
0.383029,-1.94269,3.3504
0.383039,-1.87912,3.34976
0.383049,-1.81552,3.34913
0.383059,-1.75189,3.34851
0.383069,-1.68825,3.34789
0.383079,-1.62457,3.34728
0.383089,-1.56088,3.34668
0.383099,-1.49716,3.34609
0.383109,-1.43342,3.34551
0.383119,-1.36967,3.34493
0.383129,-1.30589,3.34436
0.383139,-1.24209,3.34379
0.383149,-1.17828,3.34323
0.383159,-1.11444,3.34268
0.383169,-1.0506,3.34214
0.383179,-0.986734,3.3416
0.383189,-0.922858,3.34107
0.383199,-0.858969,3.34054
0.383209,-0.795068,3.34002
0.383219,-0.731155,3.33951
0.383229,-0.667232,3.339
0.383239,-0.603299,3.33849
0.383249,-0.539358,3.338
0.383259,-0.475409,3.3375
0.383269,-0.411453,3.33701
0.383279,-0.347492,3.33653
0.383289,-0.283525,3.33605
0.383299,-0.219555,3.33558
0.383309,-0.155581,3.33511
0.383319,-0.0916056,3.33465
0.383329,-0.0276285,3.33419
0.383339,0.0363489,3.33373
0.383349,0.100326,3.33328
0.383359,0.164301,3.33284
0.383369,0.228275,3.33239
0.383379,0.292245,3.33196
0.383389,0.35621,3.33152
0.383399,0.420171,3.33109
0.383409,0.484126,3.33066
0.383419,0.548074,3.33024
0.383429,0.612014,3.32982
0.383439,0.675945,3.32941
0.383449,0.739867,3.329
0.383459,0.803778,3.32859
0.383469,0.867678,3.32818
0.383479,0.931566,3.32778
0.383489,0.99544,3.32739
0.383499,1.0593,3.32699
0.383509,1.12315,3.3266
0.383519,1.18697,3.32621
0.383529,1.25079,3.32583
0.383539,1.31458,3.32545
0.383549,1.37836,3.32507
0.383559,1.44211,3.32469
0.383569,1.50585,3.32432
0.383579,1.56956,3.32395
0.383589,1.63325,3.32358
0.383599,1.69692,3.32321
0.383609,1.76057,3.32285
0.383619,1.82419,3.32249
0.383629,1.88778,3.32214
0.383639,1.95135,3.32178
0.383649,2.01489,3.32143
0.383659,2.0784,3.32108
0.383669,2.14188,3.32074
0.383679,2.20533,3.32039
0.383689,2.26875,3.32005
0.383699,2.33214,3.31971
0.383709,2.39549,3.31937
0.383719,2.45881,3.31904
0.383729,2.52209,3.3187
0.383739,2.58534,3.31837
0.383749,2.64856,3.31805
0.383759,2.71173,3.31772
0.383769,2.77487,3.3174
0.383779,2.83796,3.31707
0.383789,2.90102,3.31675
0.383799,2.96403,3.31644
0.383809,3.02701,3.31612
0.383819,3.08994,3.31581
0.383829,3.15282,3.31549
0.383839,3.21566,3.31518
0.383849,3.27846,3.31488
0.383859,3.34121,3.31457
0.383869,3.40391,3.31427
0.383879,3.46656,3.31397
0.383889,3.52917,3.31367
0.383899,3.59172,3.31337
0.383909,3.65422,3.31308
0.383919,3.71667,3.31279
0.383929,3.77907,3.31251
0.383939,3.84142,3.31222
0.383949,3.9037,3.31195
0.383959,3.96594,3.31168
0.383969,4.02812,3.31141
0.383979,4.09024,3.31116
0.383989,4.1523,3.31091
0.383999,4.2143,3.31068
0.384009,4.27625,3.31045
0.384019,4.33813,3.31024
0.384029,4.39995,3.31005
0.384039,4.46171,3.30987
0.384049,4.5234,3.30972
0.384059,4.58503,3.30958
0.384069,4.6466,3.30946
0.384079,4.7081,3.30937
0.384089,4.76953,3.3093
0.384099,4.8309,3.30926
0.384109,4.89219,3.30925
0.384119,4.95342,3.30926
0.384129,5.01457,3.3093
0.384139,5.07566,3.30937
0.384149,5.13667,3.30946
0.384159,5.19761,3.30959
0.384169,5.25848,3.30975
0.384179,5.31927,3.30994
0.384189,5.37998,3.31016
0.384199,5.44062,3.31041
0.384209,5.50119,3.31069
0.384219,5.56167,3.31101
0.384229,5.62207,3.31135
0.384239,5.6824,3.31173
0.384249,5.74264,3.31214
0.384259,5.8028,3.31259
0.384269,5.86288,3.31306
0.384279,5.92288,3.31357
0.384289,5.98279,3.31411
0.384299,6.04262,3.31468
0.384309,6.10236,3.31529
0.384319,6.16202,3.31592
0.384329,6.22158,3.31659
0.384339,6.28106,3.31729
0.384349,6.34045,3.31802
0.384359,6.39975,3.31878
0.384369,6.45896,3.31958
0.384379,6.51808,3.3204
0.384389,6.5771,3.32125
0.384399,6.63603,3.32214
0.384409,6.69487,3.32305
0.384419,6.75361,3.324
0.384429,6.81225,3.32497
0.384439,6.8708,3.32597
0.384449,6.92925,3.327
0.384459,6.9876,3.32806
0.384469,7.04586,3.32914
0.384479,7.10401,3.33026
0.384489,7.16206,3.3314
0.384499,7.22001,3.33256
0.384509,7.27786,3.33375
0.384519,7.3356,3.33497
0.384529,7.39324,3.33621
0.384539,7.45078,3.33747
0.384549,7.5082,3.33876
0.384559,7.56553,3.34007
0.384569,7.62274,3.3414
0.384579,7.67985,3.34275
0.384589,7.73684,3.34412
0.384599,7.79373,3.34551
0.384609,7.85051,3.34692
0.384619,7.90717,3.34835
0.384629,7.96372,3.3498
0.384639,8.02016,3.35126
0.384649,8.07649,3.35274
0.384659,8.1327,3.35424
0.384669,8.18879,3.35575
0.384679,8.24477,3.35727
0.384689,8.30063,3.35881
0.384699,8.35638,3.36036
0.384709,8.412,3.36192
0.384719,8.4675,3.36349
0.384729,8.52289,3.36507
0.384739,8.57815,3.36666
0.384749,8.63329,3.36825
0.384759,8.68831,3.36986
0.384769,8.74321,3.37147
0.384779,8.79798,3.37309
0.384789,8.85262,3.37471
0.384799,8.90714,3.37633
0.384809,8.96154,3.37797
0.384819,9.0158,3.3796
0.384829,9.06994,3.38123
0.384839,9.12395,3.38287
0.384849,9.17783,3.38451
0.384859,9.23158,3.38615
0.384869,9.2852,3.38779
0.384879,9.33868,3.38943
0.384889,9.39204,3.39107
0.384899,9.44526,3.3927
0.384909,9.49834,3.39434
0.384919,9.55129,3.39597
0.384929,9.60411,3.39759
0.384939,9.65679,3.39922
0.384949,9.70933,3.40084
0.384959,9.76173,3.40245
0.384969,9.81399,3.40406
0.384979,9.86612,3.40567
0.384989,9.9181,3.40727
0.384999,9.96995,3.40886
0.385009,10.0216,3.41045
0.385019,10.0732,3.41203
0.385029,10.1246,3.41361
0.385039,10.1759,3.41518
0.385049,10.227,3.41674
0.385059,10.278,3.41829
0.385069,10.3288,3.41984
0.385079,10.3795,3.42137
0.385089,10.4301,3.4229
0.385099,10.4805,3.42442
0.385109,10.5307,3.42594
0.385119,10.5808,3.42744
0.385129,10.6308,3.42894
0.385139,10.6805,3.43043
0.385149,10.7302,3.43191
0.385159,10.7797,3.43338
0.385169,10.829,3.43484
0.385179,10.8782,3.43629
0.385189,10.9272,3.43773
0.385199,10.9761,3.43917
0.385209,11.0248,3.44059
0.385219,11.0734,3.44201
0.385229,11.1218,3.44342
0.385239,11.17,3.44481
0.385249,11.2181,3.4462
0.385259,11.266,3.44758
0.385269,11.3138,3.44895
0.385279,11.3614,3.45031
0.385289,11.4088,3.45167
0.385299,11.4561,3.45301
0.385309,11.5032,3.45434
0.385319,11.5502,3.45567
0.385329,11.597,3.45698
0.385339,11.6436,3.45829
0.385349,11.6901,3.45959
0.385359,11.7364,3.46088
0.385369,11.7825,3.46216
0.385379,11.8285,3.46343
0.385389,11.8743,3.46469
0.385399,11.9199,3.46595
0.385409,11.9653,3.46719
0.385419,12.0106,3.46843
0.385429,12.0557,3.46966
0.385439,12.1007,3.47088
0.385449,12.1454,3.47209
0.385459,12.19,3.47329
0.385469,12.2345,3.47448
0.385479,12.2787,3.47567
0.385489,12.3228,3.47685
0.385499,12.3667,3.47802
0.385509,12.4104,3.47918
0.385519,12.454,3.48033
0.385529,12.4973,3.48148
0.385539,12.5405,3.48262
0.385549,12.5835,3.48375
0.385559,12.6264,3.48487
