X--Trace 1::[Channel A],Y--Trace 1::[Channel A],,X--Trace 2::[Channel B],Y--Trace 2::[Channel B]
0.347899,-12.0796,,0.347899,3.52904
0.347909,-12.0346,,0.347909,3.52827
0.347919,-11.9894,,0.347919,3.5275
0.347929,-11.944,,0.347929,3.52672
0.347939,-11.8985,,0.347939,3.52594
0.347949,-11.8528,,0.347949,3.52516
0.347959,-11.8069,,0.347959,3.52438
0.347969,-11.7609,,0.347969,3.52359
0.347979,-11.7147,,0.347979,3.52279
0.347989,-11.6683,,0.347989,3.52199
0.347999,-11.6217,,0.347999,3.52119
0.348009,-11.575,,0.348009,3.52039
0.348019,-11.5282,,0.348019,3.51958
0.348029,-11.4811,,0.348029,3.51876
0.348039,-11.4339,,0.348039,3.51795
0.348049,-11.3866,,0.348049,3.51713
0.348059,-11.3391,,0.348059,3.5163
0.348069,-11.2914,,0.348069,3.51547
0.348079,-11.2435,,0.348079,3.51464
0.348089,-11.1955,,0.348089,3.5138
0.348099,-11.1474,,0.348099,3.51296
0.348109,-11.0991,,0.348109,3.51212
0.348119,-11.0506,,0.348119,3.51127
0.348129,-11.002,,0.348129,3.51042
0.348139,-10.9532,,0.348139,3.50957
0.348149,-10.9042,,0.348149,3.50871
0.348159,-10.8551,,0.348159,3.50784
0.348169,-10.8059,,0.348169,3.50698
0.348179,-10.7565,,0.348179,3.50611
0.348189,-10.7069,,0.348189,3.50523
0.348199,-10.6572,,0.348199,3.50435
0.348209,-10.6073,,0.348209,3.50347
0.348219,-10.5573,,0.348219,3.50259
0.348229,-10.5071,,0.348229,3.5017
0.348239,-10.4568,,0.348239,3.5008
0.348249,-10.4064,,0.348249,3.49991
0.348259,-10.3557,,0.348259,3.49901
0.348269,-10.305,,0.348269,3.4981
0.348279,-10.2541,,0.348279,3.49719
0.348289,-10.203,,0.348289,3.49628
0.348299,-10.1518,,0.348299,3.49536
0.348309,-10.1005,,0.348309,3.49444
0.348319,-10.049,,0.348319,3.49352
0.348329,-9.99739,,0.348329,3.49259
0.348339,-9.94562,,0.348339,3.49166
0.348349,-9.89371,,0.348349,3.49073
0.348359,-9.84166,,0.348359,3.48979
0.348369,-9.78947,,0.348369,3.48885
0.348379,-9.73714,,0.348379,3.4879
0.348389,-9.68467,,0.348389,3.48695
0.348399,-9.63206,,0.348399,3.486
0.348409,-9.57932,,0.348409,3.48504
0.348419,-9.52644,,0.348419,3.48408
0.348429,-9.47343,,0.348429,3.48311
0.348439,-9.42028,,0.348439,3.48214
0.348449,-9.367,,0.348449,3.48117
0.348459,-9.31358,,0.348459,3.4802
0.348469,-9.26003,,0.348469,3.47921
0.348479,-9.20635,,0.348479,3.47823
0.348489,-9.15254,,0.348489,3.47724
0.348499,-9.0986,,0.348499,3.47625
0.348509,-9.04453,,0.348509,3.47526
0.348519,-8.99034,,0.348519,3.47426
0.348529,-8.93601,,0.348529,3.47325
0.348539,-8.88156,,0.348539,3.47225
0.348549,-8.82698,,0.348549,3.47124
0.348559,-8.77227,,0.348559,3.47022
0.348569,-8.71744,,0.348569,3.46921
0.348579,-8.66249,,0.348579,3.46818
0.348589,-8.60741,,0.348589,3.46716
0.348599,-8.55221,,0.348599,3.46613
0.348609,-8.49689,,0.348609,3.4651
0.348619,-8.44145,,0.348619,3.46406
0.348629,-8.38589,,0.348629,3.46302
0.348639,-8.33021,,0.348639,3.46197
0.348649,-8.27441,,0.348649,3.46093
0.348659,-8.2185,,0.348659,3.45987
0.348669,-8.16246,,0.348669,3.45882
0.348679,-8.10631,,0.348679,3.45776
0.348689,-8.05005,,0.348689,3.45669
0.348699,-7.99367,,0.348699,3.45563
0.348709,-7.93718,,0.348709,3.45456
0.348719,-7.88057,,0.348719,3.45348
0.348729,-7.82386,,0.348729,3.4524
0.348739,-7.76703,,0.348739,3.45132
0.348749,-7.71009,,0.348749,3.45023
0.348759,-7.65304,,0.348759,3.44914
0.348769,-7.59588,,0.348769,3.44805
0.348779,-7.53862,,0.348779,3.44695
0.348789,-7.48125,,0.348789,3.44585
0.348799,-7.42377,,0.348799,3.44474
0.348809,-7.36618,,0.348809,3.44363
0.348819,-7.3085,,0.348819,3.44252
0.348829,-7.2507,,0.348829,3.4414
0.348839,-7.19281,,0.348839,3.44028
0.348849,-7.13481,,0.348849,3.43916
0.348859,-7.07671,,0.348859,3.43803
0.348869,-7.01851,,0.348869,3.4369
0.348879,-6.96021,,0.348879,3.43576
0.348889,-6.90181,,0.348889,3.43462
0.348899,-6.84332,,0.348899,3.43348
0.348909,-6.78472,,0.348909,3.43233
0.348919,-6.72603,,0.348919,3.43118
0.348929,-6.66725,,0.348929,3.43002
0.348939,-6.60837,,0.348939,3.42886
0.348949,-6.54939,,0.348949,3.4277
0.348959,-6.49032,,0.348959,3.42653
0.348969,-6.43116,,0.348969,3.42536
0.348979,-6.37191,,0.348979,3.42419
0.348989,-6.31257,,0.348989,3.42301
0.348999,-6.25314,,0.348999,3.42183
0.349009,-6.19362,,0.349009,3.42065
0.349019,-6.13401,,0.349019,3.41946
0.349029,-6.07432,,0.349029,3.41827
0.349039,-6.01453,,0.349039,3.41708
0.349049,-5.95467,,0.349049,3.41588
0.349059,-5.89472,,0.349059,3.41468
0.349069,-5.83468,,0.349069,3.41348
0.349079,-5.77456,,0.349079,3.41227
0.349089,-5.71436,,0.349089,3.41106
0.349099,-5.65408,,0.349099,3.40985
0.349109,-5.59372,,0.349109,3.40864
0.349119,-5.53327,,0.349119,3.40742
0.349129,-5.47275,,0.349129,3.4062
0.349139,-5.41216,,0.349139,3.40499
0.349149,-5.35148,,0.349149,3.40376
0.349159,-5.29073,,0.349159,3.40254
0.349169,-5.2299,,0.349169,3.40132
0.349179,-5.169,,0.349179,3.40009
0.349189,-5.10803,,0.349189,3.39887
0.349199,-5.04698,,0.349199,3.39765
0.349209,-4.98586,,0.349209,3.39642
0.349219,-4.92467,,0.349219,3.3952
0.349229,-4.86341,,0.349229,3.39398
0.349239,-4.80208,,0.349239,3.39277
0.349249,-4.74069,,0.349249,3.39155
0.349259,-4.67922,,0.349259,3.39035
0.349269,-4.61769,,0.349269,3.38914
0.349279,-4.5561,,0.349279,3.38795
0.349289,-4.49444,,0.349289,3.38676
0.349299,-4.43271,,0.349299,3.38558
0.349309,-4.37092,,0.349309,3.38441
0.349319,-4.30907,,0.349319,3.38326
0.349329,-4.24716,,0.349329,3.38211
0.349339,-4.18519,,0.349339,3.38098
0.349349,-4.12316,,0.349349,3.37986
0.349359,-4.06107,,0.349359,3.37876
0.349369,-3.99892,,0.349369,3.37767
0.349379,-3.93672,,0.349379,3.3766
0.349389,-3.87446,,0.349389,3.37555
0.349399,-3.81214,,0.349399,3.37452
0.349409,-3.74977,,0.349409,3.3735
0.349419,-3.68735,,0.349419,3.3725
0.349429,-3.62488,,0.349429,3.37151
0.349439,-3.56235,,0.349439,3.37054
0.349449,-3.49977,,0.349449,3.36959
0.349459,-3.43714,,0.349459,3.36866
0.349469,-3.37447,,0.349469,3.36774
0.349479,-3.31175,,0.349479,3.36684
0.349489,-3.24897,,0.349489,3.36595
0.349499,-3.18616,,0.349499,3.36507
0.349509,-3.12329,,0.349509,3.36421
0.349519,-3.06039,,0.349519,3.36337
0.349529,-2.99744,,0.349529,3.36254
0.349539,-2.93445,,0.349539,3.36172
0.349549,-2.87141,,0.349549,3.36091
0.349559,-2.80834,,0.349559,3.36012
0.349569,-2.74522,,0.349569,3.35934
0.349579,-2.68207,,0.349579,3.35857
0.349589,-2.61887,,0.349589,3.35782
0.349599,-2.55564,,0.349599,3.35707
0.349609,-2.49238,,0.349609,3.35634
0.349619,-2.42908,,0.349619,3.35562
0.349629,-2.36574,,0.349629,3.3549
0.349639,-2.30237,,0.349639,3.3542
0.349649,-2.23897,,0.349649,3.35351
0.349659,-2.17553,,0.349659,3.35283
0.349669,-2.11207,,0.349669,3.35215
0.349679,-2.04858,,0.349679,3.35149
0.349689,-1.98505,,0.349689,3.35083
0.349699,-1.9215,,0.349699,3.35019
0.349709,-1.85792,,0.349709,3.34955
0.349719,-1.79431,,0.349719,3.34892
0.349729,-1.73068,,0.349729,3.3483
0.349739,-1.66703,,0.349739,3.34769
0.349749,-1.60335,,0.349749,3.34708
0.349759,-1.53964,,0.349759,3.34648
0.349769,-1.47592,,0.349769,3.34589
0.349779,-1.41217,,0.349779,3.34531
0.349789,-1.34841,,0.349789,3.34474
0.349799,-1.28462,,0.349799,3.34417
0.349809,-1.22082,,0.349809,3.34361
0.349819,-1.157,,0.349819,3.34305
0.349829,-1.09316,,0.349829,3.3425
0.349839,-1.02931,,0.349839,3.34196
0.349849,-0.965444,,0.349849,3.34142
0.349859,-0.901563,,0.349859,3.34089
0.349869,-0.83767,,0.349869,3.34037
0.349879,-0.773765,,0.349879,3.33985
0.349889,-0.709848,,0.349889,3.33934
0.349899,-0.645922,,0.349899,3.33883
0.349909,-0.581986,,0.349909,3.33833
0.349919,-0.518042,,0.349919,3.33783
0.349929,-0.454091,,0.349929,3.33734
0.349939,-0.390133,,0.349939,3.33685
0.349949,-0.32617,,0.349949,3.33637
0.349959,-0.262202,,0.349959,3.33589
0.349969,-0.198231,,0.349969,3.33542
0.349979,-0.134256,,0.349979,3.33496
0.349989,-0.07028,,0.349989,3.33449
0.349999,-0.00630271,,0.349999,3.33404
0.350009,0.0576747,,0.350009,3.33358
0.350019,0.121651,,0.350019,3.33313
0.350029,0.185626,,0.350029,3.33269
0.350039,0.249598,,0.350039,3.33225
0.350049,0.313567,,0.350049,3.33181
0.350059,0.377531,,0.350059,3.33138
0.350069,0.44149,,0.350069,3.33095
0.350079,0.505443,,0.350079,3.33052
0.350089,0.569388,,0.350089,3.3301
0.350099,0.633325,,0.350099,3.32968
0.350109,0.697254,,0.350109,3.32927
0.350119,0.761172,,0.350119,3.32886
0.350129,0.82508,,0.350129,3.32845
0.350139,0.888975,,0.350139,3.32805
0.350149,0.952859,,0.350149,3.32765
0.350159,1.01673,,0.350159,3.32725
0.350169,1.08058,,0.350169,3.32686
0.350179,1.14442,,0.350179,3.32647
0.350189,1.20825,,0.350189,3.32608
0.350199,1.27205,,0.350199,3.3257
0.350209,1.33584,,0.350209,3.32532
0.350219,1.39961,,0.350219,3.32494
0.350229,1.46336,,0.350229,3.32457
0.350239,1.52709,,0.350239,3.32419
0.350249,1.5908,,0.350249,3.32382
0.350259,1.65448,,0.350259,3.32346
0.350269,1.71814,,0.350269,3.32309
0.350279,1.78178,,0.350279,3.32273
0.350289,1.84539,,0.350289,3.32237
0.350299,1.90897,,0.350299,3.32202
0.350309,1.97253,,0.350309,3.32167
0.350319,2.03606,,0.350319,3.32131
0.350329,2.09956,,0.350329,3.32097
0.350339,2.16303,,0.350339,3.32062
0.350349,2.22647,,0.350349,3.32028
0.350359,2.28988,,0.350359,3.31994
0.350369,2.35326,,0.350369,3.3196
0.350379,2.4166,,0.350379,3.31926
0.350389,2.47991,,0.350389,3.31893
0.350399,2.54318,,0.350399,3.31859
0.350409,2.60642,,0.350409,3.31826
0.350419,2.66962,,0.350419,3.31794
0.350429,2.73278,,0.350429,3.31761
0.350439,2.7959,,0.350439,3.31729
0.350449,2.85899,,0.350449,3.31697
0.350459,2.92203,,0.350459,3.31665
0.350469,2.98503,,0.350469,3.31633
0.350479,3.04799,,0.350479,3.31602
0.350489,3.1109,,0.350489,3.3157
0.350499,3.17378,,0.350499,3.31539
0.350509,3.2366,,0.350509,3.31508
0.350519,3.29938,,0.350519,3.31478
0.350529,3.36211,,0.350529,3.31447
0.350539,3.4248,,0.350539,3.31417
0.350549,3.48744,,0.350549,3.31387
0.350559,3.55002,,0.350559,3.31357
0.350569,3.61256,,0.350569,3.31328
0.350579,3.67505,,0.350579,3.31298
0.350589,3.73748,,0.350589,3.3127
0.350599,3.79986,,0.350599,3.31241
0.350609,3.86218,,0.350609,3.31213
0.350619,3.92446,,0.350619,3.31186
0.350629,3.98667,,0.350629,3.31159
0.350639,4.04883,,0.350639,3.31133
0.350649,4.11093,,0.350649,3.31108
0.350659,4.17297,,0.350659,3.31083
0.350669,4.23496,,0.350669,3.3106
0.350679,4.29688,,0.350679,3.31038
0.350689,4.35874,,0.350689,3.31018
0.350699,4.42054,,0.350699,3.30999
0.350709,4.48228,,0.350709,3.30982
0.350719,4.54395,,0.350719,3.30967
0.350729,4.60556,,0.350729,3.30954
0.350739,4.66711,,0.350739,3.30943
0.350749,4.72858,,0.350749,3.30935
0.350759,4.78999,,0.350759,3.30929
0.350769,4.85134,,0.350769,3.30925
0.350779,4.91261,,0.350779,3.30925
0.350789,4.97381,,0.350789,3.30927
0.350799,5.03494,,0.350799,3.30932
0.350809,5.09601,,0.350809,3.30939
0.350819,5.15699,,0.350819,3.3095
0.350829,5.21791,,0.350829,3.30964
0.350839,5.27875,,0.350839,3.30981
0.350849,5.33952,,0.350849,3.31001
0.350859,5.40021,,0.350859,3.31024
0.350869,5.46082,,0.350869,3.3105
0.350879,5.52136,,0.350879,3.31079
0.350889,5.58181,,0.350889,3.31112
0.350899,5.64219,,0.350899,3.31148
0.350909,5.70249,,0.350909,3.31187
0.350919,5.76271,,0.350919,3.31229
0.350929,5.82284,,0.350929,3.31274
0.350939,5.88289,,0.350939,3.31323
0.350949,5.94286,,0.350949,3.31375
0.350959,6.00275,,0.350959,3.3143
0.350969,6.06254,,0.350969,3.31488
0.350979,6.12226,,0.350979,3.3155
0.350989,6.18188,,0.350989,3.31614
0.350999,6.24142,,0.350999,3.31682
0.351009,6.30087,,0.351009,3.31753
0.351019,6.36023,,0.351019,3.31827
0.351029,6.4195,,0.351029,3.31904
0.351039,6.47868,,0.351039,3.31985
0.351049,6.53776,,0.351049,3.32068
0.351059,6.59675,,0.351059,3.32155
0.351069,6.65565,,0.351069,3.32244
0.351079,6.71446,,0.351079,3.32336
0.351089,6.77317,,0.351089,3.32432
0.351099,6.83178,,0.351099,3.3253
0.351109,6.8903,,0.351109,3.32631
0.351119,6.94871,,0.351119,3.32735
0.351129,7.00703,,0.351129,3.32842
0.351139,7.06525,,0.351139,3.32951
0.351149,7.12337,,0.351149,3.33063
0.351159,7.18139,,0.351159,3.33178
0.351169,7.2393,,0.351169,3.33296
0.351179,7.29712,,0.351179,3.33415
0.351189,7.35483,,0.351189,3.33538
0.351199,7.41243,,0.351199,3.33663
0.351209,7.46993,,0.351209,3.3379
0.351219,7.52732,,0.351219,3.33919
0.351229,7.58461,,0.351229,3.34051
0.351239,7.64179,,0.351239,3.34184
0.351249,7.69886,,0.351249,3.3432
0.351259,7.75582,,0.351259,3.34458
0.351269,7.81267,,0.351269,3.34598
0.351279,7.86941,,0.351279,3.3474
0.351289,7.92603,,0.351289,3.34883
0.351299,7.98255,,0.351299,3.35029
0.351309,8.03895,,0.351309,3.35176
0.351319,8.09524,,0.351319,3.35324
0.351329,8.15141,,0.351329,3.35474
0.351339,8.20747,,0.351339,3.35626
0.351349,8.2634,,0.351349,3.35778
0.351359,8.31923,,0.351359,3.35932
0.351369,8.37493,,0.351369,3.36088
0.351379,8.43051,,0.351379,3.36244
0.351389,8.48598,,0.351389,3.36401
0.351399,8.54132,,0.351399,3.3656
0.351409,8.59655,,0.351409,3.36719
0.351419,8.65165,,0.351419,3.36879
0.351429,8.70662,,0.351429,3.37039
0.351439,8.76148,,0.351439,3.37201
0.351449,8.81621,,0.351449,3.37363
0.351459,8.87081,,0.351459,3.37525
0.351469,8.92529,,0.351469,3.37688
0.351479,8.97964,,0.351479,3.37851
0.351489,9.03386,,0.351489,3.38014
0.351499,9.08796,,0.351499,3.38178
0.351509,9.14193,,0.351509,3.38342
0.351519,9.19576,,0.351519,3.38506
0.351529,9.24947,,0.351529,3.3867
0.351539,9.30304,,0.351539,3.38834
0.351549,9.35648,,0.351549,3.38997
0.351559,9.40979,,0.351559,3.39161
0.351569,9.46297,,0.351569,3.39325
0.351579,9.51601,,0.351579,3.39488
0.351589,9.56891,,0.351589,3.39651
0.351599,9.62168,,0.351599,3.39814
0.351609,9.67431,,0.351609,3.39976
0.351619,9.72681,,0.351619,3.40138
0.351629,9.77917,,0.351629,3.40299
0.351639,9.83138,,0.351639,3.4046
0.351649,9.88346,,0.351649,3.4062
0.351659,9.9354,,0.351659,3.4078
0.351669,9.9872,,0.351669,3.40939
0.351679,10.0389,,0.351679,3.41098
0.351689,10.0904,,0.351689,3.41256
0.351699,10.1417,,0.351699,3.41413
0.351709,10.193,,0.351709,3.4157
0.351719,10.244,,0.351719,3.41726
0.351729,10.295,,0.351729,3.41881
0.351739,10.3458,,0.351739,3.42035
0.351749,10.3964,,0.351749,3.42188
0.351759,10.4469,,0.351759,3.42341
0.351769,10.4972,,0.351769,3.42493
0.351779,10.5474,,0.351779,3.42644
0.351789,10.5975,,0.351789,3.42794
0.351799,10.6474,,0.351799,3.42944
0.351809,10.6971,,0.351809,3.43092
0.351819,10.7467,,0.351819,3.4324
0.351829,10.7961,,0.351829,3.43386
0.351839,10.8454,,0.351839,3.43532
0.351849,10.8946,,0.351849,3.43677
0.351859,10.9435,,0.351859,3.43821
0.351869,10.9924,,0.351869,3.43964
0.351879,11.041,,0.351879,3.44107
0.351889,11.0895,,0.351889,3.44248
0.351899,11.1379,,0.351899,3.44388
0.351909,11.1861,,0.351909,3.44528
0.351919,11.2341,,0.351919,3.44666
0.351929,11.282,,0.351929,3.44804
0.351939,11.3297,,0.351939,3.44941
0.351949,11.3772,,0.351949,3.45077
0.351959,11.4246,,0.351959,3.45212
0.351969,11.4719,,0.351969,3.45346
0.351979,11.5189,,0.351979,3.45479
0.351989,11.5658,,0.351989,3.45611
0.351999,11.6126,,0.351999,3.45742
0.352009,11.6591,,0.352009,3.45873
0.352019,11.7055,,0.352019,3.46002
0.352029,11.7518,,0.352029,3.46131
0.352039,11.7978,,0.352039,3.46258
0.352049,11.8437,,0.352049,3.46385
0.352059,11.8895,,0.352059,3.46511
0.352069,11.9351,,0.352069,3.46636
0.352079,11.9804,,0.352079,3.46761
0.352089,12.0257,,0.352089,3.46884
0.352099,12.0707,,0.352099,3.47006
0.352109,12.1156,,0.352109,3.47128
0.352119,12.1603,,0.352119,3.47249
0.352129,12.2049,,0.352129,3.47369
0.352139,12.2492,,0.352139,3.47488
0.352149,12.2934,,0.352149,3.47606
0.352159,12.3374,,0.352159,3.47724
0.352169,12.3813,,0.352169,3.47841
0.352179,12.425,,0.352179,3.47957
0.352189,12.4684,,0.352189,3.48072
0.352199,12.5118,,0.352199,3.48186
0.352209,12.5549,,0.352209,3.483
0.352219,12.5978,,0.352219,3.48412
0.352229,12.6406,,0.352229,3.48524
0.352239,12.6832,,0.352239,3.48636
0.352249,12.7256,,0.352249,3.48746
0.352259,12.7679,,0.352259,3.48856
0.352269,12.8099,,0.352269,3.48965
0.352279,12.8518,,0.352279,3.49073
0.352289,12.8935,,0.352289,3.4918
0.352299,12.935,,0.352299,3.49287
0.352309,12.9763,,0.352309,3.49393
0.352319,13.0175,,0.352319,3.49499
0.352329,13.0584,,0.352329,3.49603
0.352339,13.0992,,0.352339,3.49707
0.352349,13.1398,,0.352349,3.4981
0.352359,13.1802,,0.352359,3.49913
0.352369,13.2204,,0.352369,3.50015
0.352379,13.2604,,0.352379,3.50116
0.352389,13.3002,,0.352389,3.50216
0.352399,13.3399,,0.352399,3.50316
0.352409,13.3793,,0.352409,3.50415
0.352419,13.4186,,0.352419,3.50514
0.352429,13.4576,,0.352429,3.50611
0.352439,13.4965,,0.352439,3.50709
0.352449,13.5352,,0.352449,3.50805
0.352459,13.5737,,0.352459,3.50901
0.352469,13.612,,0.352469,3.50996
0.352479,13.6501,,0.352479,3.51091
0.352489,13.688,,0.352489,3.51185
0.352499,13.7258,,0.352499,3.51278
0.352509,13.7633,,0.352509,3.51371
0.352519,13.8006,,0.352519,3.51463
0.352529,13.8378,,0.352529,3.51555
0.352539,13.8747,,0.352539,3.51646
0.352549,13.9114,,0.352549,3.51736
0.352559,13.948,,0.352559,3.51826
0.352569,13.9843,,0.352569,3.51915
0.352579,14.0205,,0.352579,3.52003
0.352589,14.0564,,0.352589,3.52091
0.352599,14.0922,,0.352599,3.52179
0.352609,14.1277,,0.352609,3.52266
0.352619,14.1631,,0.352619,3.52352
0.352629,14.1982,,0.352629,3.52437
0.352639,14.2332,,0.352639,3.52523
0.352649,14.2679,,0.352649,3.52607
0.352659,14.3024,,0.352659,3.52691
0.352669,14.3368,,0.352669,3.52774
0.352679,14.3709,,0.352679,3.52857
0.352689,14.4048,,0.352689,3.5294
0.352699,14.4385,,0.352699,3.53021
0.352709,14.4721,,0.352709,3.53103
0.352719,14.5054,,0.352719,3.53183
0.352729,14.5385,,0.352729,3.53263
0.352739,14.5714,,0.352739,3.53343
0.352749,14.6041,,0.352749,3.53422
0.352759,14.6366,,0.352759,3.53501
0.352769,14.6688,,0.352769,3.53579
0.352779,14.7009,,0.352779,3.53656
0.352789,14.7328,,0.352789,3.53733
0.352799,14.7644,,0.352799,3.53809
0.352809,14.7958,,0.352809,3.53885
0.352819,14.8271,,0.352819,3.53961
0.352829,14.8581,,0.352829,3.54036
0.352839,14.8889,,0.352839,3.5411
0.352849,14.9195,,0.352849,3.54184
0.352859,14.9499,,0.352859,3.54257
0.352869,14.98,,0.352869,3.5433
0.352879,15.01,,0.352879,3.54402
0.352889,15.0397,,0.352889,3.54474
0.352899,15.0693,,0.352899,3.54545
0.352909,15.0986,,0.352909,3.54616
0.352919,15.1277,,0.352919,3.54687
0.352929,15.1566,,0.352929,3.54756
0.352939,15.1853,,0.352939,3.54826
0.352949,15.2137,,0.352949,3.54895
0.352959,15.242,,0.352959,3.54963
0.352969,15.27,,0.352969,3.55031
0.352979,15.2978,,0.352979,3.55098
0.352989,15.3254,,0.352989,3.55165
0.352999,15.3527,,0.352999,3.55231
0.353009,15.3799,,0.353009,3.55297
0.353019,15.4068,,0.353019,3.55363
0.353029,15.4335,,0.353029,3.55427
0.353039,15.46,,0.353039,3.55492
0.353049,15.4863,,0.353049,3.55556
0.353059,15.5124,,0.353059,3.55619
0.353069,15.5382,,0.353069,3.55682
0.353079,15.5638,,0.353079,3.55745
0.353089,15.5892,,0.353089,3.55807
0.353099,15.6144,,0.353099,3.55868
0.353109,15.6393,,0.353109,3.55929
0.353119,15.6641,,0.353119,3.5599
0.353129,15.6886,,0.353129,3.5605
0.353139,15.7128,,0.353139,3.5611
0.353149,15.7369,,0.353149,3.56169
0.353159,15.7607,,0.353159,3.56228
0.353169,15.7844,,0.353169,3.56286
0.353179,15.8077,,0.353179,3.56344
0.353189,15.8309,,0.353189,3.56401
0.353199,15.8538,,0.353199,3.56458
0.353209,15.8766,,0.353209,3.56514
0.353219,15.899,,0.353219,3.5657
0.353229,15.9213,,0.353229,3.56625
0.353239,15.9433,,0.353239,3.5668
0.353249,15.9651,,0.353249,3.56735
0.353259,15.9867,,0.353259,3.56789
0.353269,16.0081,,0.353269,3.56842
0.353279,16.0292,,0.353279,3.56895
0.353289,16.0501,,0.353289,3.56948
0.353299,16.0708,,0.353299,3.57
0.353309,16.0912,,0.353309,3.57052
0.353319,16.1114,,0.353319,3.57103
0.353329,16.1314,,0.353329,3.57154
0.353339,16.1512,,0.353339,3.57204
0.353349,16.1707,,0.353349,3.57254
0.353359,16.19,,0.353359,3.57303
0.353369,16.209,,0.353369,3.57352
0.353379,16.2279,,0.353379,3.57401
0.353389,16.2465,,0.353389,3.57449
0.353399,16.2649,,0.353399,3.57496
0.353409,16.283,,0.353409,3.57543
0.353419,16.3009,,0.353419,3.5759
0.353429,16.3186,,0.353429,3.57636
0.353439,16.336,,0.353439,3.57682
0.353449,16.3532,,0.353449,3.57727
0.353459,16.3702,,0.353459,3.57772
0.353469,16.387,,0.353469,3.57816
0.353479,16.4035,,0.353479,3.5786
0.353489,16.4198,,0.353489,3.57903
0.353499,16.4358,,0.353499,3.57946
0.353509,16.4516,,0.353509,3.57988
0.353519,16.4672,,0.353519,3.5803
0.353529,16.4826,,0.353529,3.58072
0.353539,16.4977,,0.353539,3.58113
0.353549,16.5126,,0.353549,3.58154
0.353559,16.5272,,0.353559,3.58194
0.353569,16.5416,,0.353569,3.58234
0.353579,16.5558,,0.353579,3.58273
0.353589,16.5697,,0.353589,3.58312
0.353599,16.5835,,0.353599,3.5835
0.353609,16.5969,,0.353609,3.58388
0.353619,16.6102,,0.353619,3.58425
0.353629,16.6232,,0.353629,3.58462
0.353639,16.6359,,0.353639,3.58499
0.353649,16.6484,,0.353649,3.58535
0.353659,16.6607,,0.353659,3.58571
0.353669,16.6728,,0.353669,3.58606
0.353679,16.6846,,0.353679,3.5864
0.353689,16.6962,,0.353689,3.58675
0.353699,16.7075,,0.353699,3.58708
0.353709,16.7186,,0.353709,3.58742
0.353719,16.7295,,0.353719,3.58775
0.353729,16.7401,,0.353729,3.58807
0.353739,16.7505,,0.353739,3.58839
0.353749,16.7606,,0.353749,3.58871
0.353759,16.7706,,0.353759,3.58902
0.353769,16.7802,,0.353769,3.58932
0.353779,16.7897,,0.353779,3.58962
0.353789,16.7989,,0.353789,3.58992
0.353799,16.8078,,0.353799,3.59021
0.353809,16.8165,,0.353809,3.5905
0.353819,16.825,,0.353819,3.59078
0.353829,16.8333,,0.353829,3.59106
0.353839,16.8413,,0.353839,3.59134
0.353849,16.849,,0.353849,3.59161
0.353859,16.8565,,0.353859,3.59187
0.353869,16.8638,,0.353869,3.59213
0.353879,16.8709,,0.353879,3.59239
0.353889,16.8777,,0.353889,3.59264
0.353899,16.8842,,0.353899,3.59289
0.353909,16.8906,,0.353909,3.59313
0.353919,16.8967,,0.353919,3.59337
0.353929,16.9025,,0.353929,3.5936
0.353939,16.9081,,0.353939,3.59383
0.353949,16.9135,,0.353949,3.59405
0.353959,16.9186,,0.353959,3.59427
0.353969,16.9235,,0.353969,3.59449
0.353979,16.9281,,0.353979,3.5947
0.353989,16.9325,,0.353989,3.5949
0.353999,16.9367,,0.353999,3.5951
0.354009,16.9406,,0.354009,3.5953
0.354019,16.9443,,0.354019,3.59549
0.354029,16.9477,,0.354029,3.59568
0.354039,16.9509,,0.354039,3.59586
0.354049,16.9539,,0.354049,3.59604
0.354059,16.9566,,0.354059,3.59622
0.354069,16.9591,,0.354069,3.59639
0.354079,16.9613,,0.354079,3.59655
0.354089,16.9633,,0.354089,3.59671
0.354099,16.965,,0.354099,3.59687
0.354109,16.9666,,0.354109,3.59702
0.354119,16.9678,,0.354119,3.59716
0.354129,16.9689,,0.354129,3.59731
0.354139,16.9696,,0.354139,3.59744
0.354149,16.9702,,0.354149,3.59758
0.354159,16.9705,,0.354159,3.59771
0.354169,16.9706,,0.354169,3.59783
0.354179,16.9704,,0.354179,3.59795
0.354189,16.97,,0.354189,3.59806
0.354199,16.9693,,0.354199,3.59818
0.354209,16.9684,,0.354209,3.59828
0.354219,16.9673,,0.354219,3.59838
0.354229,16.9659,,0.354229,3.59848
0.354239,16.9643,,0.354239,3.59857
0.354249,16.9624,,0.354249,3.59866
0.354259,16.9603,,0.354259,3.59874
0.354269,16.9579,,0.354269,3.59882
0.354279,16.9553,,0.354279,3.5989
0.354289,16.9525,,0.354289,3.59896
0.354299,16.9494,,0.354299,3.59903
0.354309,16.9461,,0.354309,3.59909
0.354319,16.9426,,0.354319,3.59915
0.354329,16.9388,,0.354329,3.5992
0.354339,16.9348,,0.354339,3.59924
0.354349,16.9305,,0.354349,3.59929
0.354359,16.926,,0.354359,3.59932
0.354369,16.9212,,0.354369,3.59936
0.354379,16.9162,,0.354379,3.59939
0.354389,16.911,,0.354389,3.59941
0.354399,16.9055,,0.354399,3.59943
0.354409,16.8998,,0.354409,3.59945
0.354419,16.8938,,0.354419,3.59946
0.354429,16.8876,,0.354429,3.59946
0.354439,16.8812,,0.354439,3.59946
